Entity,Code,Day,people_vaccinated
Jordan,JOR,2021-03-17,189456
Jordan,JOR,2021-03-21,209278
Jordan,JOR,2021-03-24,251197
Jordan,JOR,2021-03-30,304946
Kazakhstan,KAZ,2021-01-31,0
Kazakhstan,KAZ,2021-02-11,14000
Kazakhstan,KAZ,2021-02-24,20157
Kazakhstan,KAZ,2021-03-15,69095
Kazakhstan,KAZ,2021-03-18,90748
Kenya,KEN,2021-03-04,0
Kenya,KEN,2021-03-10,4000
Kenya,KEN,2021-03-14,9144
Kenya,KEN,2021-03-17,20000
Kenya,KEN,2021-03-24,64100
Kenya,KEN,2021-03-26,90340
Kenya,KEN,2021-03-31,161771
Kuwait,KWT,2021-02-15,137000
Kuwait,KWT,2021-03-08,322000
Kuwait,KWT,2021-03-22,500000
Laos,LAO,2021-03-17,40732
Latvia,LVA,2020-12-28,596
Latvia,LVA,2020-12-29,1469
Latvia,LVA,2020-12-30,2260
Latvia,LVA,2021-01-04,2959
Latvia,LVA,2021-01-05,3848
Latvia,LVA,2021-01-06,4624
Latvia,LVA,2021-01-07,5433
Latvia,LVA,2021-01-08,6339
Latvia,LVA,2021-01-09,6644
Latvia,LVA,2021-01-10,6980
Latvia,LVA,2021-01-11,8347
Latvia,LVA,2021-01-12,9974
Latvia,LVA,2021-01-13,11485
Latvia,LVA,2021-01-14,13308
Latvia,LVA,2021-01-15,15181
Latvia,LVA,2021-01-16,15848
Latvia,LVA,2021-01-17,15965
Latvia,LVA,2021-01-18,16238
Latvia,LVA,2021-01-19,16310
Latvia,LVA,2021-01-20,16329
Latvia,LVA,2021-01-21,16595
Latvia,LVA,2021-01-22,16793
Latvia,LVA,2021-01-23,16919
Latvia,LVA,2021-01-25,16938
Latvia,LVA,2021-01-26,16968
Latvia,LVA,2021-01-27,17049
Latvia,LVA,2021-01-28,17078
Latvia,LVA,2021-01-29,17130
Latvia,LVA,2021-01-30,17134
Latvia,LVA,2021-02-01,17147
Latvia,LVA,2021-02-02,17283
Latvia,LVA,2021-02-03,17526
Latvia,LVA,2021-02-04,17666
Latvia,LVA,2021-02-05,17828
Latvia,LVA,2021-02-06,17837
Latvia,LVA,2021-02-07,17839
Latvia,LVA,2021-02-08,18095
Latvia,LVA,2021-02-09,18236
Latvia,LVA,2021-02-10,18665
Latvia,LVA,2021-02-11,19767
Latvia,LVA,2021-02-12,20943
Latvia,LVA,2021-02-13,21167
Latvia,LVA,2021-02-14,21168
Latvia,LVA,2021-02-15,21888
Latvia,LVA,2021-02-16,23193
Latvia,LVA,2021-02-17,25007
Latvia,LVA,2021-02-18,26501
Latvia,LVA,2021-02-19,27795
Latvia,LVA,2021-02-20,28548
Latvia,LVA,2021-02-21,29357
Latvia,LVA,2021-02-22,31110
Latvia,LVA,2021-02-23,33461
Latvia,LVA,2021-02-24,37739
Latvia,LVA,2021-02-25,41871
Latvia,LVA,2021-02-26,45146
Latvia,LVA,2021-02-27,45723
Latvia,LVA,2021-02-28,45853
Latvia,LVA,2021-03-01,47380
Latvia,LVA,2021-03-02,49256
Latvia,LVA,2021-03-03,53165
Latvia,LVA,2021-03-04,59014
Latvia,LVA,2021-03-05,63679
Latvia,LVA,2021-03-06,64444
Latvia,LVA,2021-03-07,64515
Latvia,LVA,2021-03-08,66169
Latvia,LVA,2021-03-09,68487
Latvia,LVA,2021-03-10,70905
Latvia,LVA,2021-03-11,73527
Latvia,LVA,2021-03-12,78435
Latvia,LVA,2021-03-13,79336
Latvia,LVA,2021-03-14,79408
Latvia,LVA,2021-03-15,83051
Latvia,LVA,2021-03-16,83106
Latvia,LVA,2021-03-17,83168
Latvia,LVA,2021-03-18,83182
Latvia,LVA,2021-03-19,83595
Latvia,LVA,2021-03-20,83995
Latvia,LVA,2021-03-21,84019
Latvia,LVA,2021-03-22,86395
Latvia,LVA,2021-03-23,91421
Latvia,LVA,2021-03-24,96812
Latvia,LVA,2021-03-25,101459
Latvia,LVA,2021-03-26,104717
Latvia,LVA,2021-03-27,104955
Latvia,LVA,2021-03-28,104983
Latvia,LVA,2021-03-29,106652
Latvia,LVA,2021-03-30,110928
Latvia,LVA,2021-03-31,115331
Latvia,LVA,2021-04-01,118497
Latvia,LVA,2021-04-02,118979
Lebanon,LBN,2021-03-10,75341
Lebanon,LBN,2021-03-11,76883
Lebanon,LBN,2021-03-12,78177
Lebanon,LBN,2021-03-15,81802
Lebanon,LBN,2021-03-16,86098
Lebanon,LBN,2021-03-17,88219
Lebanon,LBN,2021-03-18,90974
Lebanon,LBN,2021-03-19,92573
Lebanon,LBN,2021-03-20,92597
Lebanon,LBN,2021-03-21,93801
Lebanon,LBN,2021-03-22,98022
Lebanon,LBN,2021-03-23,102363
Lebanon,LBN,2021-03-24,105534
Lebanon,LBN,2021-03-25,108630
Lebanon,LBN,2021-03-26,111019
Lebanon,LBN,2021-03-27,111517
Lebanon,LBN,2021-03-28,114730
Lebanon,LBN,2021-03-29,118998
Lebanon,LBN,2021-03-30,127913
Lebanon,LBN,2021-03-31,133294
Lebanon,LBN,2021-04-01,136761
Lebanon,LBN,2021-04-02,138558
Lithuania,LTU,2020-12-27,2420
Lithuania,LTU,2020-12-28,5207
Lithuania,LTU,2020-12-29,8194
Lithuania,LTU,2020-12-30,9726
Lithuania,LTU,2020-12-31,9751
Lithuania,LTU,2021-01-04,9752
Lithuania,LTU,2021-01-05,10375
Lithuania,LTU,2021-01-06,13875
Lithuania,LTU,2021-01-07,18030
Lithuania,LTU,2021-01-08,23203
Lithuania,LTU,2021-01-09,23507
Lithuania,LTU,2021-01-10,23510
Lithuania,LTU,2021-01-11,25719
Lithuania,LTU,2021-01-12,27806
Lithuania,LTU,2021-01-13,34040
Lithuania,LTU,2021-01-14,42668
Lithuania,LTU,2021-01-15,49940
Lithuania,LTU,2021-01-16,51043
Lithuania,LTU,2021-01-17,51085
Lithuania,LTU,2021-01-18,53927
Lithuania,LTU,2021-01-19,56300
Lithuania,LTU,2021-01-20,57936
Lithuania,LTU,2021-01-21,58847
Lithuania,LTU,2021-01-22,59170
Lithuania,LTU,2021-01-23,59178
Lithuania,LTU,2021-01-25,59280
Lithuania,LTU,2021-01-26,61751
Lithuania,LTU,2021-01-27,65580
Lithuania,LTU,2021-01-28,68966
Lithuania,LTU,2021-01-29,71954
Lithuania,LTU,2021-01-30,72150
Lithuania,LTU,2021-01-31,72158
Lithuania,LTU,2021-02-01,73209
Lithuania,LTU,2021-02-02,74865
Lithuania,LTU,2021-02-03,76494
Lithuania,LTU,2021-02-04,78025
Lithuania,LTU,2021-02-05,78978
Lithuania,LTU,2021-02-06,79047
Lithuania,LTU,2021-02-07,79049
Lithuania,LTU,2021-02-08,79275
Lithuania,LTU,2021-02-09,80350
Lithuania,LTU,2021-02-10,84868
Lithuania,LTU,2021-02-11,92606
Lithuania,LTU,2021-02-12,98908
Lithuania,LTU,2021-02-13,99354
Lithuania,LTU,2021-02-15,103303
Lithuania,LTU,2021-02-16,103624
Lithuania,LTU,2021-02-17,107993
Lithuania,LTU,2021-02-18,114497
Lithuania,LTU,2021-02-19,121632
Lithuania,LTU,2021-02-20,122579
Lithuania,LTU,2021-02-22,126477
Lithuania,LTU,2021-02-23,133997
Lithuania,LTU,2021-02-24,144740
Lithuania,LTU,2021-02-25,155617
Lithuania,LTU,2021-02-26,164556
Lithuania,LTU,2021-02-27,165224
Lithuania,LTU,2021-02-28,165634
Lithuania,LTU,2021-03-01,173019
Lithuania,LTU,2021-03-02,181750
Lithuania,LTU,2021-03-03,191448
Lithuania,LTU,2021-03-04,201669
Lithuania,LTU,2021-03-05,210978
Lithuania,LTU,2021-03-06,211461
Lithuania,LTU,2021-03-07,211461
Lithuania,LTU,2021-03-08,219390
Lithuania,LTU,2021-03-09,229877
Lithuania,LTU,2021-03-10,242872
Lithuania,LTU,2021-03-11,243332
Lithuania,LTU,2021-03-12,253930
Lithuania,LTU,2021-03-13,254963
Lithuania,LTU,2021-03-14,254987
Lithuania,LTU,2021-03-15,261825
Lithuania,LTU,2021-03-16,267340
Lithuania,LTU,2021-03-17,270012
Lithuania,LTU,2021-03-18,272776
Lithuania,LTU,2021-03-19,275945
Lithuania,LTU,2021-03-20,276428
Lithuania,LTU,2021-03-21,276440
Lithuania,LTU,2021-03-22,283268
Lithuania,LTU,2021-03-23,290413
Lithuania,LTU,2021-03-24,302475
Lithuania,LTU,2021-03-25,312483
Lithuania,LTU,2021-03-26,322172
Lithuania,LTU,2021-03-27,325204
Lithuania,LTU,2021-03-28,325304
Lithuania,LTU,2021-03-29,331090
Lithuania,LTU,2021-03-30,337424
Lithuania,LTU,2021-03-31,349571
Luxembourg,LUX,2020-12-30,1200
Luxembourg,LUX,2021-01-11,1943
Luxembourg,LUX,2021-01-12,2372
Luxembourg,LUX,2021-01-13,2871
Luxembourg,LUX,2021-01-14,3233
Luxembourg,LUX,2021-01-17,3755
Luxembourg,LUX,2021-01-18,4569
Luxembourg,LUX,2021-01-19,5294
Luxembourg,LUX,2021-01-20,6193
Luxembourg,LUX,2021-01-21,6897
Luxembourg,LUX,2021-01-25,7309
Luxembourg,LUX,2021-01-26,8280
Luxembourg,LUX,2021-01-27,9107
Luxembourg,LUX,2021-01-28,9890
Luxembourg,LUX,2021-01-31,10748
Luxembourg,LUX,2021-02-01,11336
Luxembourg,LUX,2021-02-02,11925
Luxembourg,LUX,2021-02-03,12597
Luxembourg,LUX,2021-02-04,13256
Luxembourg,LUX,2021-02-07,13940
Luxembourg,LUX,2021-02-08,14089
Luxembourg,LUX,2021-02-09,14227
Luxembourg,LUX,2021-02-10,15052
Luxembourg,LUX,2021-02-11,16131
Luxembourg,LUX,2021-02-14,17257
Luxembourg,LUX,2021-02-15,18055
Luxembourg,LUX,2021-02-16,19622
Luxembourg,LUX,2021-02-17,20605
Luxembourg,LUX,2021-02-18,21853
Luxembourg,LUX,2021-02-21,23259
Luxembourg,LUX,2021-02-22,23685
Luxembourg,LUX,2021-02-23,24508
Luxembourg,LUX,2021-02-24,25285
Luxembourg,LUX,2021-02-25,26089
Luxembourg,LUX,2021-02-28,27093
Luxembourg,LUX,2021-03-01,27655
Luxembourg,LUX,2021-03-02,28476
Luxembourg,LUX,2021-03-03,29401
Luxembourg,LUX,2021-03-04,30723
Luxembourg,LUX,2021-03-07,32591
Luxembourg,LUX,2021-03-08,33238
Luxembourg,LUX,2021-03-09,34530
Luxembourg,LUX,2021-03-10,36693
Luxembourg,LUX,2021-03-11,39558
Luxembourg,LUX,2021-03-14,43479
Luxembourg,LUX,2021-03-15,44735
Luxembourg,LUX,2021-03-16,47598
Luxembourg,LUX,2021-03-17,50220
Luxembourg,LUX,2021-03-18,52870
Luxembourg,LUX,2021-03-21,56383
Luxembourg,LUX,2021-03-22,57406
Luxembourg,LUX,2021-03-23,59310
Luxembourg,LUX,2021-03-24,61026
Luxembourg,LUX,2021-03-25,62812
Luxembourg,LUX,2021-03-28,68613
Luxembourg,LUX,2021-03-30,70911
Luxembourg,LUX,2021-03-31,73152
Luxembourg,LUX,2021-04-01,75862
Macao,MAC,2021-02-08,0
Macao,MAC,2021-02-09,595
Macao,MAC,2021-02-17,2000
Macao,MAC,2021-02-22,3700
Macao,MAC,2021-02-24,9284
Macao,MAC,2021-02-25,10691
Macao,MAC,2021-02-26,11982
Macao,MAC,2021-02-28,14426
Macao,MAC,2021-03-01,15094
Macao,MAC,2021-03-02,16044
Macao,MAC,2021-03-03,17071
Macao,MAC,2021-03-04,18098
Macao,MAC,2021-03-05,19028
Macao,MAC,2021-03-06,20218
Macao,MAC,2021-03-07,21056
Macao,MAC,2021-03-08,21840
Macao,MAC,2021-03-09,22865
Macao,MAC,2021-03-10,24040
Macao,MAC,2021-03-11,25394
Macao,MAC,2021-03-12,26440
Macao,MAC,2021-03-13,27637
Macao,MAC,2021-03-14,28767
Macao,MAC,2021-03-15,29833
Macao,MAC,2021-03-16,30913
Macao,MAC,2021-03-17,31867
Macao,MAC,2021-03-18,32841
Macao,MAC,2021-03-19,33927
Macao,MAC,2021-03-20,35271
Macao,MAC,2021-03-21,36459
Macao,MAC,2021-03-22,37707
Macao,MAC,2021-03-23,39257
Macao,MAC,2021-03-24,40701
Macao,MAC,2021-03-25,41948
Macao,MAC,2021-03-26,43211
Macao,MAC,2021-03-27,44908
Macao,MAC,2021-03-28,46286
Macao,MAC,2021-03-29,47483
Macao,MAC,2021-03-30,49308
Macao,MAC,2021-03-31,51017
Macao,MAC,2021-04-01,52772
Malawi,MWI,2021-03-17,5417
Malawi,MWI,2021-03-18,9091
Malawi,MWI,2021-03-19,15326
Malawi,MWI,2021-03-21,24550
Malawi,MWI,2021-03-22,25589
Malawi,MWI,2021-03-23,38804
Malawi,MWI,2021-03-24,54637
Malawi,MWI,2021-03-26,90107
Malawi,MWI,2021-03-27,109526
Malawi,MWI,2021-03-28,111592
Malawi,MWI,2021-03-30,123097
Malawi,MWI,2021-03-31,134289
Malawi,MWI,2021-04-01,144979
Malawi,MWI,2021-04-02,154801
Malaysia,MYS,2021-02-23,0
Malaysia,MYS,2021-02-27,3580
Malaysia,MYS,2021-03-01,25252
Malaysia,MYS,2021-03-02,53287
Malaysia,MYS,2021-03-03,80336
Malaysia,MYS,2021-03-04,99616
Malaysia,MYS,2021-03-05,112914
Malaysia,MYS,2021-03-06,127608
Malaysia,MYS,2021-03-07,139720
Malaysia,MYS,2021-03-08,166363
Malaysia,MYS,2021-03-09,195923
Malaysia,MYS,2021-03-10,223923
Malaysia,MYS,2021-03-11,249909
Malaysia,MYS,2021-03-12,275851
Malaysia,MYS,2021-03-13,292104
Malaysia,MYS,2021-03-14,301699
Malaysia,MYS,2021-03-15,321331
Malaysia,MYS,2021-03-16,346508
Malaysia,MYS,2021-03-17,367213
Malaysia,MYS,2021-03-18,384334
Malaysia,MYS,2021-03-19,395006
Malaysia,MYS,2021-03-20,402650
Malaysia,MYS,2021-03-21,412342
Malaysia,MYS,2021-03-22,422058
Malaysia,MYS,2021-03-23,429868
Malaysia,MYS,2021-03-24,436687
Malaysia,MYS,2021-03-25,443124
Malaysia,MYS,2021-03-26,446617
Malaysia,MYS,2021-03-27,448187
Malaysia,MYS,2021-03-28,451655
Malaysia,MYS,2021-03-29,461907
Malaysia,MYS,2021-03-30,473276
Malaysia,MYS,2021-03-31,482808
Malaysia,MYS,2021-04-01,498468
Malta,MLT,2021-01-17,11705
Malta,MLT,2021-01-18,13002
Malta,MLT,2021-01-19,14276
Malta,MLT,2021-01-20,15316
Malta,MLT,2021-01-21,16531
Malta,MLT,2021-01-22,17767
Malta,MLT,2021-01-23,18930
Malta,MLT,2021-01-24,18783
Malta,MLT,2021-01-25,19709
Malta,MLT,2021-01-26,20677
Malta,MLT,2021-01-27,21417
Malta,MLT,2021-01-28,22162
Malta,MLT,2021-01-29,22853
Malta,MLT,2021-01-30,23391
Malta,MLT,2021-01-31,23811
Malta,MLT,2021-02-01,24526
Malta,MLT,2021-02-02,25361
Malta,MLT,2021-02-03,26223
Malta,MLT,2021-02-04,27020
Malta,MLT,2021-02-05,28082
Malta,MLT,2021-02-06,28837
Malta,MLT,2021-02-07,29339
Malta,MLT,2021-02-08,30235
Malta,MLT,2021-02-09,31202
Malta,MLT,2021-02-10,31670
Malta,MLT,2021-02-11,32524
Malta,MLT,2021-02-12,33735
Malta,MLT,2021-02-13,34574
Malta,MLT,2021-02-14,35376
Malta,MLT,2021-02-15,36545
Malta,MLT,2021-02-16,37866
Malta,MLT,2021-02-17,39147
Malta,MLT,2021-02-18,40503
Malta,MLT,2021-02-19,42231
Malta,MLT,2021-02-20,43119
Malta,MLT,2021-02-21,43888
Malta,MLT,2021-02-22,45174
Malta,MLT,2021-02-23,47012
Malta,MLT,2021-02-24,49061
Malta,MLT,2021-02-25,50249
Malta,MLT,2021-02-26,51041
Malta,MLT,2021-02-27,51186
Malta,MLT,2021-02-28,51576
Malta,MLT,2021-03-01,52862
Malta,MLT,2021-03-02,54381
Malta,MLT,2021-03-03,56525
Malta,MLT,2021-03-04,58912
Malta,MLT,2021-03-05,61096
Malta,MLT,2021-03-06,63479
Malta,MLT,2021-03-07,65002
Malta,MLT,2021-03-08,67595
Malta,MLT,2021-03-09,70323
Malta,MLT,2021-03-10,72725
Malta,MLT,2021-03-11,76076
Malta,MLT,2021-03-12,78788
Malta,MLT,2021-03-13,80974
Malta,MLT,2021-03-14,82671
Malta,MLT,2021-03-15,85596
Malta,MLT,2021-03-16,90002
Malta,MLT,2021-03-17,92250
Malta,MLT,2021-03-18,95707
Malta,MLT,2021-03-19,97064
Malta,MLT,2021-03-20,99250
Malta,MLT,2021-03-21,101451
Malta,MLT,2021-03-22,105611
Malta,MLT,2021-03-23,109538
Malta,MLT,2021-03-24,113179
Malta,MLT,2021-03-25,117171
Malta,MLT,2021-03-26,121823
Malta,MLT,2021-03-27,126055
Malta,MLT,2021-03-28,129350
Malta,MLT,2021-03-29,133771
Malta,MLT,2021-03-30,138176
Malta,MLT,2021-03-31,142805
Malta,MLT,2021-04-01,147956
Mauritius,MUS,2021-01-25,0
Mauritius,MUS,2021-02-01,207
Mauritius,MUS,2021-02-17,3843
Mexico,MEX,2020-12-24,2924
Mexico,MEX,2020-12-27,6824
Mexico,MEX,2020-12-28,9579
Mexico,MEX,2020-12-29,18529
Mexico,MEX,2020-12-30,24998
Mexico,MEX,2021-01-04,43960
Mexico,MEX,2021-01-05,48236
Mexico,MEX,2021-01-06,53185
Mexico,MEX,2021-01-07,58402
Mexico,MEX,2021-01-08,67468
Mexico,MEX,2021-01-09,74794
Mexico,MEX,2021-01-10,81300
Mexico,MEX,2021-01-11,87060
Mexico,MEX,2021-01-12,92879
Mexico,MEX,2021-01-13,192567
Mexico,MEX,2021-01-14,329983
Mexico,MEX,2021-01-15,415417
Mexico,MEX,2021-01-16,461025
Mexico,MEX,2021-01-17,468708
Mexico,MEX,2021-01-18,485983
Mexico,MEX,2021-01-19,488513
Mexico,MEX,2021-01-20,489628
Mexico,MEX,2021-01-21,534317
Mexico,MEX,2021-01-22,594725
Mexico,MEX,2021-01-23,596296
Mexico,MEX,2021-01-24,604441
Mexico,MEX,2021-01-25,616390
Mexico,MEX,2021-01-26,621005
Mexico,MEX,2021-01-27,624730
Mexico,MEX,2021-01-28,626528
Mexico,MEX,2021-01-29,630820
Mexico,MEX,2021-01-30,631298
Mexico,MEX,2021-01-31,631485
Mexico,MEX,2021-02-01,631747
Mexico,MEX,2021-02-02,631791
Mexico,MEX,2021-02-03,632439
Mexico,MEX,2021-02-04,634346
Mexico,MEX,2021-02-05,636070
Mexico,MEX,2021-02-06,637098
Mexico,MEX,2021-02-07,637681
Mexico,MEX,2021-02-08,638391
Mexico,MEX,2021-02-09,640129
Mexico,MEX,2021-02-10,640115
Mexico,MEX,2021-02-11,640115
Mexico,MEX,2021-02-12,640115
Mexico,MEX,2021-02-13,640125
Mexico,MEX,2021-02-15,663484
Mexico,MEX,2021-02-16,829185
Mexico,MEX,2021-02-17,958473
Mexico,MEX,2021-02-19,1155227
Mexico,MEX,2021-02-20,1210886
Mexico,MEX,2021-02-21,1236103
Mexico,MEX,2021-02-22,1277187
Mexico,MEX,2021-02-23,1336854
Mexico,MEX,2021-02-24,1425395
Mexico,MEX,2021-02-25,1562401
Mexico,MEX,2021-02-26,1708721
Mexico,MEX,2021-02-27,1818034
Mexico,MEX,2021-02-28,1889672
Mexico,MEX,2021-03-01,1959525
Mexico,MEX,2021-03-02,2012853
Mexico,MEX,2021-03-03,2043941
Mexico,MEX,2021-03-05,2128766
Mexico,MEX,2021-03-06,2162358
Mexico,MEX,2021-03-08,2245291
Mexico,MEX,2021-03-09,2495067
Mexico,MEX,2021-03-10,2882000
Mexico,MEX,2021-03-12,3395671
Mexico,MEX,2021-03-13,3604420
Mexico,MEX,2021-03-14,3730045
Mexico,MEX,2021-03-15,3794719
Mexico,MEX,2021-03-17,4110741
Mexico,MEX,2021-03-18,4300720
Mexico,MEX,2021-03-20,4763347
Mexico,MEX,2021-03-21,4895523
Mexico,MEX,2021-03-22,5046896
Mexico,MEX,2021-03-24,5351319
Mexico,MEX,2021-03-25,5460096
Mexico,MEX,2021-03-26,5675286
Mexico,MEX,2021-03-27,5901505
Mexico,MEX,2021-03-29,6167510
Mexico,MEX,2021-03-31,6905214
Mexico,MEX,2021-04-02,7586131
Moldova,MDA,2021-03-05,3849
Moldova,MDA,2021-03-10,6447
Moldova,MDA,2021-03-11,8116
Moldova,MDA,2021-03-12,9341
Moldova,MDA,2021-03-13,11431
Moldova,MDA,2021-03-15,12754
Moldova,MDA,2021-03-16,14814
Moldova,MDA,2021-03-17,16131
Moldova,MDA,2021-03-19,18593
Moldova,MDA,2021-03-21,20494
Moldova,MDA,2021-03-23,21194
Moldova,MDA,2021-03-24,23454
Moldova,MDA,2021-03-25,27445
Moldova,MDA,2021-03-26,30722
Moldova,MDA,2021-03-27,33885
Moldova,MDA,2021-03-31,40321
Moldova,MDA,2021-04-01,42154
Monaco,MCO,2021-03-04,8449
Monaco,MCO,2021-03-19,9750
Montenegro,MNE,2021-02-20,0
Montenegro,MNE,2021-02-25,1113
Montenegro,MNE,2021-02-26,1288
Montenegro,MNE,2021-03-01,1531
Montenegro,MNE,2021-03-03,1927
Montenegro,MNE,2021-03-05,2250
Montenegro,MNE,2021-03-06,2406
Montenegro,MNE,2021-03-08,3062
Montenegro,MNE,2021-03-12,3374
Montenegro,MNE,2021-03-14,3793
Montenegro,MNE,2021-03-16,5021
Montenegro,MNE,2021-03-17,5730
Montenegro,MNE,2021-03-18,6085
Montenegro,MNE,2021-03-19,6517
Montenegro,MNE,2021-03-20,6837
Montenegro,MNE,2021-03-23,8074
Montenegro,MNE,2021-03-24,9961
Montenegro,MNE,2021-03-25,11857
Montenegro,MNE,2021-03-26,13410
Montenegro,MNE,2021-03-27,14850
Montenegro,MNE,2021-03-28,16570
Montenegro,MNE,2021-03-29,17746
Montenegro,MNE,2021-03-30,17906
Montenegro,MNE,2021-03-31,19118
Montenegro,MNE,2021-04-01,19636
Montenegro,MNE,2021-04-02,21195
Montserrat,MSR,2021-02-08,0
Montserrat,MSR,2021-02-23,652
Montserrat,MSR,2021-03-10,892
Montserrat,MSR,2021-03-17,1112
Morocco,MAR,2021-02-19,2357283
Morocco,MAR,2021-02-20,2447716
Morocco,MAR,2021-02-22,2552017
Morocco,MAR,2021-02-23,2635859
Morocco,MAR,2021-02-24,2911635
Morocco,MAR,2021-02-25,3160479
Morocco,MAR,2021-02-26,3327858
Morocco,MAR,2021-02-27,3435997
Morocco,MAR,2021-03-01,3568670
Morocco,MAR,2021-03-02,3657468
Morocco,MAR,2021-03-03,3745173
Morocco,MAR,2021-03-04,3820097
Morocco,MAR,2021-03-05,3877687
Morocco,MAR,2021-03-06,3913615
Morocco,MAR,2021-03-08,3961941
Morocco,MAR,2021-03-09,4017087
Morocco,MAR,2021-03-10,4080009
Morocco,MAR,2021-03-11,4130606
Morocco,MAR,2021-03-12,4169133
Morocco,MAR,2021-03-13,4210770
Morocco,MAR,2021-03-15,4225311
Morocco,MAR,2021-03-16,4236386
Morocco,MAR,2021-03-17,4244651
Morocco,MAR,2021-03-19,4258813
Morocco,MAR,2021-03-20,4264168
Morocco,MAR,2021-03-22,4264761
Morocco,MAR,2021-03-23,4265196
Morocco,MAR,2021-03-24,4284060
Morocco,MAR,2021-03-25,4289281
Morocco,MAR,2021-03-26,4293544
Morocco,MAR,2021-03-27,4302183
Morocco,MAR,2021-03-29,4302897
Morocco,MAR,2021-03-30,4315802
Morocco,MAR,2021-03-31,4320349
Morocco,MAR,2021-04-01,4329244
Morocco,MAR,2021-04-02,4331082
Mozambique,MOZ,2021-03-07,0
Mozambique,MOZ,2021-03-13,46439
Myanmar,MMR,2021-01-26,0
Myanmar,MMR,2021-01-27,3800
Myanmar,MMR,2021-02-05,380000
Namibia,NAM,2021-03-18,0
Namibia,NAM,2021-03-25,152
Namibia,NAM,2021-03-31,1501
Namibia,NAM,2021-04-01,1851
Netherlands,NLD,2021-01-17,77000
Netherlands,NLD,2021-01-24,146612
Netherlands,NLD,2021-01-31,327834
Netherlands,NLD,2021-02-07,504736
Netherlands,NLD,2021-02-14,628993
Netherlands,NLD,2021-02-21,795326
Netherlands,NLD,2021-02-28,1004757
Netherlands,NLD,2021-03-07,1207904
Netherlands,NLD,2021-03-14,1394603
Netherlands,NLD,2021-03-21,1492489
Netherlands,NLD,2021-03-28,1688490
New Zealand,NZL,2021-02-18,0
New Zealand,NZL,2021-02-19,30
New Zealand,NZL,2021-02-20,100
New Zealand,NZL,2021-02-24,1000
New Zealand,NZL,2021-02-28,1500
New Zealand,NZL,2021-03-03,9431
New Zealand,NZL,2021-03-10,18000
New Zealand,NZL,2021-03-17,27000
New Zealand,NZL,2021-03-24,41500
New Zealand,NZL,2021-03-31,52183
Nigeria,NGA,2021-03-04,0
Nigeria,NGA,2021-03-15,8000
Nigeria,NGA,2021-03-24,277458
Nigeria,NGA,2021-03-28,513626
Nigeria,NGA,2021-03-31,718412
Nigeria,NGA,2021-04-01,818865
North America,,2020-12-14,0
North America,,2020-12-15,0
North America,,2020-12-16,0
North America,,2020-12-17,0
North America,,2020-12-18,0
North America,,2020-12-19,0
North America,,2020-12-20,556208
North America,,2020-12-21,614117
North America,,2020-12-22,614117
North America,,2020-12-23,1008025
North America,,2020-12-24,1010949
North America,,2020-12-25,1010949
North America,,2020-12-26,1947509
North America,,2020-12-27,1951409
North America,,2020-12-28,2136722
North America,,2020-12-29,2145672
North America,,2020-12-30,2819586
North America,,2020-12-31,2819586
North America,,2021-01-01,2819586
North America,,2021-01-02,4250754
North America,,2021-01-03,4250754
North America,,2021-01-04,4607220
North America,,2021-01-05,4884705
North America,,2021-01-06,5359982
North America,,2021-01-07,6195093
North America,,2021-01-08,7012300
North America,,2021-01-09,7053386
North America,,2021-01-10,7083250
North America,,2021-01-11,9427547
North America,,2021-01-12,9802464
North America,,2021-01-13,9922594
North America,,2021-01-14,10459094
North America,,2021-01-15,11517233
North America,,2021-01-16,11597871
North America,,2021-01-17,11630624
North America,,2021-01-18,11695527
North America,,2021-01-19,14731702
North America,,2021-01-20,15434005
North America,,2021-01-21,16293996
North America,,2021-01-22,17571209
North America,,2021-01-23,18737311
North America,,2021-01-24,19867331
North America,,2021-01-25,20656976
North America,,2021-01-26,21325882
North America,,2021-01-27,22173051
North America,,2021-01-28,23200440
North America,,2021-01-29,24376385
North America,,2021-01-30,25591362
North America,,2021-01-31,26731155
North America,,2021-02-01,27567419
North America,,2021-02-02,27993086
North America,,2021-02-03,28712074
North America,,2021-02-04,29478327
North America,,2021-02-05,30494120
North America,,2021-02-06,31847207
North America,,2021-02-07,33181256
North America,,2021-02-08,33960931
North America,,2021-02-09,34500806
North America,,2021-02-10,35426864
North America,,2021-02-11,36379747
North America,,2021-02-12,37503322
North America,,2021-02-13,38738533
North America,,2021-02-14,39979664
North America,,2021-02-15,40016769
North America,,2021-02-16,41571844
North America,,2021-02-17,42307454
North America,,2021-02-18,43074138
North America,,2021-02-19,44258815
North America,,2021-02-20,45184160
North America,,2021-02-21,46059143
North America,,2021-02-22,46655574
North America,,2021-02-23,47157552
North America,,2021-02-24,47986224
North America,,2021-02-25,49016264
North America,,2021-02-26,50334898
North America,,2021-02-27,51756716
North America,,2021-02-28,53210929
North America,,2021-03-01,54378917
North America,,2021-03-02,55564295
North America,,2021-03-03,56823096
North America,,2021-03-04,58146162
North America,,2021-03-05,59908662
North America,,2021-03-06,61897789
North America,,2021-03-07,63469146
North America,,2021-03-08,64833394
North America,,2021-03-09,66313451
North America,,2021-03-10,68207316
North America,,2021-03-11,70007382
North America,,2021-03-12,72589325
North America,,2021-03-13,75822008
North America,,2021-03-14,76968459
